State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
Chhattisgarh,Kawardha,Kawardha,chc,CHC Pipariya,NA,21.99547667,81.324535,Y,Rural,Public
Chhattisgarh,Mungeli,Pathariya,chc,Pathariya,NA,22.01654299,81.84051117,Y,Rural,Public
Chhattisgarh,Janjgir Champa,AKALTARA,chc,Akaltara,NA,22.021515,82.43339,Y,Rural,Public
Chhattisgarh,Janjgir Champa,SAKTI,chc,Sakti,NA,22.02714333,82.95824333,Y,Rural,Public
Chhattisgarh,Kawardha,Bodla,chc,Jhalmala,NA,22.04841545,80.99800512,Y,Rural,Public
Chhattisgarh,Raigarh,TAMANAR,chc,CHC TAMNAR,NA,22.0879286,83.43764355,Y,Rural,Public
Chhattisgarh,Janjgir Champa,BALODA,chc,Baloda,NA,22.13435702,82.47096224,Y,Rural,Public
Chhattisgarh,Bilaspur,TAKHATPUR,chc,TAKHATPUR,NA,22.13826167,81.86660833,Y,Rural,Public
Chhattisgarh,Kawardha,Bodla,chc,CHC Bodla,NA,22.16279809,81.2159886,Y,Rural,Public
Chhattisgarh,Raigarh,GHARGHODA,chc,CHC Gharghoda,NA,22.17826231,83.34658536,Y,Rural,Public
Chhattisgarh,Kawardha,Pandariya,chc,CHC Pandariya,NA,22.22754933,81.4030525,Y,Rural,Public
Chhattisgarh,Mungeli,Lormi,chc,Lormi,NA,22.27204,81.699955,Y,Rural,Public
Chhattisgarh,Bilaspur,KOTA,chc,Ratanpur,NA,22.282445,82.163265,Y,Rural,Public
Chhattisgarh,Bilaspur,KOTA,chc,Kota,NA,22.28972594,82.01777841,Y,Rural,Public
Chhattisgarh,Korba,Kartala,chc,KARTALA,NA,22.29579665,82.9620531,Y,Rural,Public
Chhattisgarh,Korba,Katghora,chc,Dipka,NA,22.34960821,82.54299672,Y,Rural,Public
Chhattisgarh,Kawardha,Pandariya,chc,KUKDUR,NA,22.35436965,81.35497372,Y,Rural,Public
Chhattisgarh,Korba,Pali,chc,PALI,NA,22.37793031,82.32087549,Y,Rural,Public
Chhattisgarh,Raigarh,LAILUNGA,chc,CHC LAILUNGA,NA,22.39950547,83.56363153,Y,Rural,Public
Chhattisgarh,Korba,Katghora,chc,KATGHORA,NA,22.50930239,82.55093162,Y,Rural,Public
Chhattisgarh,Jashpur,Pharsabahar,chc,PHARSABAHAR,NA,22.51960691,83.84944395,Y,Rural,Public
Chhattisgarh,Jashpur,Pathalgaon,chc,PATHALGAON,NA,22.55860833,83.46514333,Y,Rural,Public
Chhattisgarh,Korba,PODIUPARODA,chc,PONDI UPRORA,NA,22.59847508,82.55477179,Y,Rural,Public
Chhattisgarh,Jashpur,Kansabel,chc,Kansabel,NA,22.64450678,83.74058627,Y,Rural,Public
Chhattisgarh,Raigarh,DHARAMJAIGARH,chc,KAPU,NA,22.6696521,83.33590907,Y,Rural,Public
Chhattisgarh,Raigarh,DHARAMJAIGARH,chc,CHC VIJAYNAGAR,NA,22.70481639,83.35564204,Y,Rural,Public
Chhattisgarh,Jashpur,Duldula,chc,DULDULA,NA,22.71173444,84.10530899,Y,Rural,Public
Chhattisgarh,Jashpur,Kunkuri,chc,KUNKURI,NA,22.74168224,83.95040881,Y,Rural,Public
Chhattisgarh,Bilaspur,GAURELA,chc,Gourela,NA,22.74897667,81.90988,Y,Rural,Public
Chhattisgarh,Surguja,Mainpat,chc,Mainpat,NA,22.76768,83.33659667,Y,Rural,Public
Chhattisgarh,Bilaspur,PENDRA,chc,CHC PENDRA,NA,22.77785833,81.95917,Y,Rural,Public
Chhattisgarh,Surguja,Sitapur,chc,Sitapur,NA,22.78158118,83.49522526,Y,Rural,Public
Chhattisgarh,Jashpur,Jashpur,chc,LODAM,NA,22.87101435,84.12857483,Y,Rural,Public
Chhattisgarh,Surguja,Udaipur,chc,Udaipur,NA,22.91120743,82.94964934,Y,Rural,Public
Chhattisgarh,Surguja,Batauli,chc,Batauli,NA,22.96181126,83.42389673,Y,Rural,Public
Chhattisgarh,Surajpur,Premnagar,chc,Premnagar,NA,22.96787697,82.68983886,Y,Rural,Public
Chhattisgarh,Surguja,Lakhanpur,chc,Lakhanpur,NA,22.98354293,83.03792477,Y,Rural,Public
Chhattisgarh,Jashpur,Manora,chc,MANORA,NA,22.99750379,84.05537973,Y,Rural,Public
Chhattisgarh,Bilaspur,MARAVAHI,chc,MARWAHI,NA,23.00189279,82.05548522,Y,Rural,Public
Chhattisgarh,Jashpur,Bagicha,chc,BAGICHA,NA,23.01458706,83.652703,Y,Rural,Public
Chhattisgarh,Koriya,khadgawa,chc,Chirmiri,NA,23.10287091,82.38393991,Y,Rural,Public
Chhattisgarh,Surajpur,Ramanujnagar,chc,Ramanujnagar,NA,23.14674404,82.71885177,Y,Rural,Public
Chhattisgarh,Surajpur,Surajpur,chc,Bishrampur,NA,23.18481883,82.96567939,Y,Rural,Public
Chhattisgarh,Surguja,Lundra,chc,Dhourpur,NA,23.19335777,83.43378562,Y,Rural,Public
Chhattisgarh,Surajpur,Surajpur,chc,Latori,NA,23.21398333,83.09915333,Y,Rural,Public
Chhattisgarh,Koriya,Manendragarh,chc,Manendragarh,NA,23.21577167,82.20586,Y,Rural,Public
Chhattisgarh,Koriya,Baikunthpur,chc,Patna,NA,23.28,82.65,Y,Rural,Public
Chhattisgarh,Balrampur,Kusmi,chc,Kusmi,NA,23.28078098,83.90033989,Y,Rural,Public
Chhattisgarh,Balrampur,Shankargarh,chc,Shankargarh,NA,23.30069251,83.60073919,Y,Rural,Public
Chhattisgarh,Balrampur,Rajpur,chc,Rajpur,NA,23.33803367,83.41879532,Y,Rural,Public
Chhattisgarh,Surajpur,Bhaiyathan,chc,Bhatgaon,NA,23.34858362,83.00317162,Y,Rural,Public
Chhattisgarh,Surajpur,Bhaiyathan,chc,Bhaiyathan,NA,23.39061,82.85192833,Y,Rural,Public
Chhattisgarh,Koriya,Sonhat,chc,Sonhat,NA,23.4788902,82.51764057,Y,Rural,Public
Chhattisgarh,Surajpur,Odgi,chc,Odgi,NA,23.47915333,82.804685,Y,Rural,Public
Chhattisgarh,Surajpur,Pratappur,chc,Pratappur,NA,23.48496167,83.20269167,Y,Rural,Public
Chhattisgarh,Koriya,Bharatpur,chc,Janakpur,NA,23.7201255,81.78751352,Y,Rural,Public
Chhattisgarh,Balrampur,Wadrafnagar,chc,Wadrafnagar,NA,23.75111264,83.22058478,Y,Rural,Public
Chhattisgarh,Balrampur,Ramanujganj,chc,Ramanujganj,NA,23.8071107,83.69911996,Y,Rural,Public
Chhattisgarh,Sukma,District HQ,dis_h,DH SUKMA,NA,18.39257876,81.65712448,Y,Rural,Public
Chhattisgarh,Bijapur,District HQ,dis_h,BIJAPUR,NA,18.79465992,80.81232543,Y,Rural,Public
Chhattisgarh,Dantewada,District HQ,dis_h,Dantewada,NA,18.89356643,81.35057877,Y,Rural,Public
Chhattisgarh,Bastar,Urban,dis_h,Maharani Hospital,NA,19.08452667,82.023285,Y,Rural,Public
Chhattisgarh,Kondagaon,District HQ,dis_h,RAVINDRA TAGORE DH KONDAGAON,NA,19.58798448,81.67062595,Y,Rural,Public
Chhattisgarh,Narayanpur,NARAYANPUR,dis_h,Narayanpur,NA,19.72365771,81.23425593,Y,Rural,Public
Chhattisgarh,Kanker,District HQ,dis_h,kanker DH,NA,20.2729482,81.4868955,Y,Rural,Public
Chhattisgarh,Gariyaband,District HQ,dis_h,DH GARIABAND,NA,20.63658833,82.05813167,Y,Rural,Public
Chhattisgarh,Dhamtari,District HQ,dis_h,Dhamtari,NA,20.7083195,81.5301553,Y,Rural,Public
Chhattisgarh,Balod,District HQ,dis_h,DH BALOD,NA,20.72993172,81.20401606,Y,Rural,Public
Chhattisgarh,Rajnandgaon,District HQ,dis_h,Rajnandgaon,NA,21.08799,81.03046333,Y,Rural,Public
Chhattisgarh,Mahasamund,Dist HQ,dis_h,Mahasamund,NA,21.12026061,82.07314101,Y,Rural,Public
Chhattisgarh,Durg,DISTRICT HQ,dis_h,District Hospital Durg,NA,21.18705833,81.27932833,Y,Rural,Public
Chhattisgarh,Raipur,District HQ,dis_h,Raipur,NA,21.23186541,81.64028853,Y,Rural,Public
Chhattisgarh,Raipur,Medical College HQ,dis_h,MEDICAL COLLEGE RAIPUR,NA,21.2376284,81.5962147,Y,Rural,Public
Chhattisgarh,Baloda Bazar,District HQ,dis_h,DH BALODA BAZAR,NA,21.65756899,82.15573072,Y,Rural,Public
Chhattisgarh,Bemetra,District HQ,dis_h,DH BEMETARA,NA,21.70214326,81.53331817,Y,Rural,Public
Chhattisgarh,Raigarh,District HQ,dis_h,Raigarh,NA,21.89289244,83.39550228,Y,Rural,Public
Chhattisgarh,Kawardha,District HQ,dis_h,District Hospital Kawardha,NA,22.00739,81.21830667,Y,Rural,Public
Chhattisgarh,Mungeli,District HQ,dis_h,DH MUNGELI,NA,22.06748606,81.6885011,Y,Rural,Public
Chhattisgarh,Bilaspur,DISTRICT HQ,dis_h,Bilaspur DH,NA,22.07448193,82.15853268,Y,Rural,Public
Chhattisgarh,Bilaspur,Medical College HQ,dis_h,MEDICAL COLLEGE BILASPUR,NA,22.08834844,82.15302333,Y,Rural,Public
Chhattisgarh,Janjgir Champa,DISTRICT HOSPITAL,dis_h,DISTRICT HOSPITAL,NA,22.10267,82.92448,Y,Rural,Public
Chhattisgarh,Korba,District HQ,dis_h,Indira gandhi dstt hospital korba,NA,22.3640629,82.74420405,Y,Rural,Public
Chhattisgarh,Jashpur,District HQ,dis_h,Jashpur,NA,22.88289448,84.13700482,Y,Rural,Public
Chhattisgarh,Surguja,District HQ,dis_h,Sarguja,NA,23.11043033,83.19359729,Y,Rural,Public
Chhattisgarh,Surajpur,District HQ,dis_h,DH SURAJPUR,NA,23.21360955,82.86821583,Y,Rural,Public
Chhattisgarh,Koriya,District HQ,dis_h,Koria,NA,23.25955171,82.564287,Y,Rural,Public
Chhattisgarh,Balrampur,DISTRICT HQ,dis_h,DH BALRAMPUR,NA,23.60570333,83.61740333,Y,Rural,Public
Chhattisgarh,Sukma,Konta,phc,Golapalli,NA,17.79641268,81.0365643,Y,Rural,Public
Chhattisgarh,Sukma,Konta,phc,Dornapal,NA,18.15725254,81.50210839,Y,Rural,Public
Chhattisgarh,Bijapur,USOOR,phc,Pamed,NA,18.19847644,80.89842589,Y,Rural,Public
Chhattisgarh,Sukma,Konta,phc,Chintagupha,NA,18.25165091,81.2454543,Y,Rural,Public
Chhattisgarh,Sukma,Sukma,phc,Gadiras,NA,18.28948715,81.55411702,Y,Rural,Public
Chhattisgarh,Sukma,Sukma,phc,Kerlapal,NA,18.30401,81.28583,Y,Rural,Public
Chhattisgarh,Sukma,Konta,phc,Gogunda,NA,18.38019,81.389076,Y,Rural,Public
Chhattisgarh,Sukma,Sukma,phc,Burdi,NA,18.46526677,81.81195184,Y,Rural,Public
Chhattisgarh,Dantewada,KUAKONDA,phc,Potali,NA,18.55434167,81.34972833,Y,Rural,Public
Chhattisgarh,Bijapur,USOOR,phc,Pusgudi,NA,18.58561258,80.76572251,Y,Rural,Public
Chhattisgarh,Bijapur,USOOR,phc,Basaguda,NA,18.59742425,80.69025296,Y,Rural,Public
Chhattisgarh,Bijapur,USOOR,phc,Eilmidi,NA,18.59751658,80.69018117,Y,Rural,Public
Chhattisgarh,Dantewada,KUAKONDA,phc,Palnar,NA,18.61738,81.39452333,Y,Rural,Public
Chhattisgarh,Bijapur,BHOPALPATTANAM,phc,Tarlaguda,NA,18.619745,80.37019,Y,Rural,Public
Chhattisgarh,Sukma,Chhindgarh,phc,Edjepal,NA,18.62979667,81.80017833,Y,Rural,Public
Chhattisgarh,Sukma,Chhindgarh,phc,Kukanar,NA,18.63132167,81.73028833,Y,Rural,Public
Chhattisgarh,Bijapur,BHOPALPATTANAM,phc,Madder,NA,18.63507,80.6219,Y,Rural,Public
Chhattisgarh,Dantewada,KATEKALYAAN,phc,Bhusaras,NA,18.64116795,81.48559906,Y,Rural,Public
Chhattisgarh,Dantewada,KATEKALYAAN,phc,Bade Gudra,NA,18.69006,81.37956,Y,Rural,Public
Chhattisgarh,Sukma,Chhindgarh,phc,Sautnar,NA,18.70016833,81.88385333,Y,Rural,Public
Chhattisgarh,Dantewada,Dantewada,phc,Bacheli,NA,18.70360333,81.248905,Y,Rural,Public
Chhattisgarh,Sukma,Chhindgarh,phc,Tongpal,NA,18.72718106,81.80922978,Y,Rural,Public
Chhattisgarh,Sukma,Chhindgarh,phc,Puspal,NA,18.73904336,81.90922725,Y,Rural,Public
Chhattisgarh,Dantewada,KATEKALYAAN,phc,Surnar,NA,18.76655867,81.52123344,Y,Rural,Public
Chhattisgarh,Bijapur,BIJAPUR,phc,Cherpal,NA,18.7698342,80.94965773,Y,Rural,Public
Chhattisgarh,Bastar,DARBHA,phc,Koleng,NA,18.77866564,82.00594523,Y,Rural,Public
Chhattisgarh,Bijapur,BHAIRAMGARH,phc,Kosalnar,NA,18.79514833,80.81672167,Y,Rural,Public
Chhattisgarh,Bastar,DARBHA,phc,Pakhnar,NA,18.84530291,81.68589556,Y,Rural,Public
Chhattisgarh,Bastar,BASTANAAR,phc,Kapanar,NA,18.84651241,81.65042025,Y,Rural,Public
Chhattisgarh,Bastar,BASTANAAR,phc,Bade Kaklur,NA,18.88078454,81.61874533,Y,Rural,Public
Chhattisgarh,Dantewada,Dantewada,phc,Metapal,NA,18.88632,81.45310333,Y,Rural,Public
Chhattisgarh,Dantewada,Dantewada,phc,Pondum,NA,18.88633194,81.45300279,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Tiriya,NA,18.90909766,82.17385596,Y,Rural,Public
Chhattisgarh,Dantewada,Geedam,phc,Pharaspal,NA,18.939423,81.26432833,Y,Rural,Public
Chhattisgarh,Dantewada,Geedam,phc,Jawanga,NA,18.96026667,81.44608833,Y,Rural,Public
Chhattisgarh,Bastar,BASTANAAR,phc,Mutanpal,NA,18.97475507,81.57199044,Y,Rural,Public
Chhattisgarh,Bastar,TOKOPAAL,phc,Kalepal,NA,19.009895,81.94225,Y,Rural,Public
Chhattisgarh,Bastar,TOKOPAAL,phc,Mawlibhata,NA,19.01459833,81.82535333,Y,Rural,Public
Chhattisgarh,Dantewada,Geedam,phc,Barsur,NA,19.02108,81.46469,Y,Rural,Public
Chhattisgarh,Dantewada,Geedam,phc,Tumnar,NA,19.02111,81.46472,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Kurandi,NA,19.03485795,82.10081466,Y,Rural,Public
Chhattisgarh,Bastar,LOHANDIGUDA,phc,Alnar,NA,19.04159914,81.67578628,Y,Rural,Public
Chhattisgarh,Dantewada,Geedam,phc,Chhindnar,NA,19.06717833,81.310365,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Adawal,NA,19.07042639,82.06456399,Y,Rural,Public
Chhattisgarh,Bastar,Urban,phc,Prathmik Swasthya Evam Jacha Bacha Kendra Geedam Road Jagdalpur,NA,19.07877216,82.00600293,Y,Urban,Public
Chhattisgarh,Bastar,BASTAR,phc,Ghotia,NA,19.0808534,82.03048375,Y,Rural,Public
Chhattisgarh,Bastar,TOKOPAAL,phc,Ransargipal,NA,19.08521531,81.86546511,Y,Rural,Public
Chhattisgarh,Bijapur,BHAIRAMGARH,phc,Kutru,NA,19.09064523,80.79339783,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Nagarnar,NA,19.09797063,82.17601201,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Asna,NA,19.11860939,82.02489513,Y,Rural,Public
Chhattisgarh,Bastar,TOKOPAAL,phc,Tahkapal,NA,19.12274425,81.86279394,Y,Rural,Public
Chhattisgarh,Bastar,LOHANDIGUDA,phc,Binta,NA,19.12513616,81.59049017,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Titirgaon,NA,19.12607271,81.98146428,Y,Rural,Public
Chhattisgarh,Bastar,Nangoor,phc,Kumhrawand,NA,19.12755953,81.98034138,Y,Rural,Public
Chhattisgarh,Bastar,BAKAVAND,phc,Malgaon,NA,19.13216296,82.06449568,Y,Rural,Public
Chhattisgarh,Bastar,LOHANDIGUDA,phc,Mardum,NA,19.13734233,81.55510083,Y,Rural,Public
Chhattisgarh,Bastar,LOHANDIGUDA,phc,BELAR,NA,19.15197948,81.79990591,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Kolchur,NA,19.15823874,81.95964936,Y,Rural,Public
Chhattisgarh,Bastar,TOKOPAAL,phc,Singanpur,NA,19.1604283,81.87406892,Y,Rural,Public
Chhattisgarh,Bastar,BAKAVAND,phc,Kachnar,NA,19.16652655,82.00120011,Y,Rural,Public
Chhattisgarh,Narayanpur,ORCHHA,phc,HANDAWADA,NA,19.16981319,81.23460595,Y,Rural,Public
Chhattisgarh,Bastar,TOKOPAAL,phc,Chaparbhanpuri,NA,19.185535,81.87778833,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Rotma,NA,19.20251443,81.80062663,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Pakhnakongera,NA,19.2031821,81.93262874,Y,Rural,Public
Chhattisgarh,Bastar,LOHANDIGUDA,phc,Hitameta,NA,19.20326846,81.42090525,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Bastar,NA,19.20335728,81.93327724,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Tirtha,NA,19.22456087,81.7551818,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Mudagaon,NA,19.26955163,81.77396101,Y,Rural,Public
Chhattisgarh,Bastar,BAKAVAND,phc,Jaibel,NA,19.27089746,82.09600855,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Bhanpuri,NA,19.32904417,81.83484988,Y,Rural,Public
Chhattisgarh,Bastar,BAKAVAND,phc,Mangnar,NA,19.34246489,82.04726653,Y,Rural,Public
Chhattisgarh,Bastar,BAKAVAND,phc,Karpawand,NA,19.36385166,82.08551654,Y,Rural,Public
Chhattisgarh,Bastar,BASTAR,phc,Kesharpal,NA,19.37667634,81.90122201,Y,Rural,Public
Chhattisgarh,Narayanpur,NARAYANPUR,phc,CHHOTE DONGAR,NA,19.44727613,81.32626237,Y,Rural,Public
Chhattisgarh,Narayanpur,NARAYANPUR,phc,DHANORA,NA,19.45032542,81.249684,Y,Rural,Public
Chhattisgarh,Bastar,BAKAVAND,phc,Kolawal,NA,19.46697347,82.07785962,Y,Rural,Public
Chhattisgarh,Kondagaon,Kondagaon,phc,Dahikonga,NA,19.47727807,81.72509133,Y,Rural,Public
Chhattisgarh,Kondagaon,Kondagaon,phc,Bamhani,NA,19.52098936,81.63227154,Y,Rural,Public
Chhattisgarh,Narayanpur,NARAYANPUR,phc,Dhoudai,NA,19.56513394,81.3686452,Y,Rural,Public
Chhattisgarh,Narayanpur,ORCHHA,phc,KUTUL,NA,19.57323869,81.15937005,Y,Rural,Public
Chhattisgarh,Kondagaon,Makdi,phc,Anatpur,NA,19.58748255,81.67058617,Y,Rural,Public
Chhattisgarh,Kondagaon,Kondagaon,phc,Kondagaon,NA,19.58861364,81.66127734,Y,Rural,Public
Chhattisgarh,Kondagaon,Kondagaon,phc,Bayanar,NA,19.600007,81.666693,Y,Rural,Public
Chhattisgarh,Kondagaon,Kondagaon,phc,Chipawand,NA,19.600009,81.666691,Y,Rural,Public
Chhattisgarh,Kondagaon,Kondagaon,phc,Bunagaon,NA,19.62117522,81.612897,Y,Rural,Public
Chhattisgarh,Narayanpur,ORCHHA,phc,KOHAKAMETA,NA,19.6511396,81.07052759,Y,Rural,Public
Chhattisgarh,Narayanpur,NARAYANPUR,phc,BENUR,NA,19.66631668,81.41914237,Y,Rural,Public
Chhattisgarh,Kondagaon,Makdi,phc,Shampur,NA,19.71535283,81.77308658,Y,Rural,Public
Chhattisgarh,Kondagaon,Pharasgaon,phc,Lanjoda,NA,19.73524,81.65163833,Y,Rural,Public
Chhattisgarh,Narayanpur,ORCHHA,phc,GARPA,NA,19.76216457,80.86685889,Y,Rural,Public
Chhattisgarh,Kondagaon,Pharasgaon,phc,Bade Dongar,NA,19.80195833,81.531435,Y,Rural,Public
Chhattisgarh,Gariyaband,Deobhog,phc,Jhakharpara,NA,19.82453048,82.62830395,Y,Rural,Public
Chhattisgarh,Kanker,ANTAGARH,phc,Kiskodo,NA,19.83483373,81.34961807,Y,Rural,Public
Chhattisgarh,Kondagaon,Makdi,phc,Randhna,NA,19.84216501,81.74914487,Y,Rural,Public
Chhattisgarh,Kondagaon,Makdi,phc,Lubha,NA,19.84222331,81.7491328,Y,Rural,Public
Chhattisgarh,Gariyaband,Deobhog,phc,Diwanmuda,NA,19.8515973,82.6091716,Y,Rural,Public
Chhattisgarh,Kanker,Pakhanjur,phc,Kurenar,NA,19.853716,80.5206,Y,Rural,Public
Chhattisgarh,Kondagaon,Pharasgaon,phc,Kongud,NA,19.88870833,81.45216833,Y,Rural,Public
Chhattisgarh,Kondagaon,Bade Rajpur,phc,Badbattar,NA,19.89516593,81.79650722,Y,Rural,Public
Chhattisgarh,Gariyaband,Mainpur,phc,Urmal,NA,19.89652644,82.52071661,Y,Rural,Public
Chhattisgarh,Kanker,Pakhanjur,phc,Bande,NA,19.92380188,80.54416344,Y,Rural,Public
Chhattisgarh,Kondagaon,Keshkal,phc,Bahigaon,NA,19.95798015,81.61240938,Y,Rural,Public
Chhattisgarh,Kanker,ANTAGARH,phc,Tadoki,NA,19.96559416,81.16007886,Y,Rural,Public
Chhattisgarh,Gariyaband,Mainpur,phc,Amlipadar,NA,19.96821833,82.501365,Y,Rural,Public
Chhattisgarh,Gariyaband,Mainpur,phc,Jhargaon,NA,19.97157333,82.50216,Y,Rural,Public
Chhattisgarh,Kanker,Pakhanjur,phc,Partapur,NA,19.98977928,80.73373743,Y,Rural,Public
Chhattisgarh,Kondagaon,Keshkal,phc,Eragaon,NA,20.02536833,81.33206667,Y,Rural,Public
Chhattisgarh,Kanker,Pakhanjur,phc,PV 63,NA,20.02552291,80.72387217,Y,Rural,Public
Chhattisgarh,Kondagaon,Keshkal,phc,Adenga,NA,20.04426067,81.63422041,Y,Rural,Public
Chhattisgarh,Kanker,ANTAGARH,phc,Amabeda,NA,20.07361287,81.32986858,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Borai,NA,20.07576,81.87533333,Y,Rural,Public
Chhattisgarh,Kanker,Pakhanjur,phc,Kapsi,NA,20.0912605,80.6756478,Y,Rural,Public
Chhattisgarh,Kanker,Pakhanjur,phc,Bargaon,NA,20.13798444,80.77078905,Y,Rural,Public
Chhattisgarh,Kanker,Narharpur,phc,Basanvahi,NA,20.20607067,81.76313,Y,Rural,Public
Chhattisgarh,Kanker,Kanker,phc,Pirhapal,NA,20.20857896,81.3637681,Y,Rural,Public
Chhattisgarh,Kanker,DURG KONDAL,phc,Konde,NA,20.22216913,80.94583031,Y,Rural,Public
Chhattisgarh,Kanker,DURG KONDAL,phc,Kodekurse,NA,20.22357805,80.79181282,Y,Rural,Public
Chhattisgarh,Kanker,Bhanupratappur,phc,Kewanti,NA,20.22738061,81.08739284,Y,Rural,Public
Chhattisgarh,Kanker,Bhanupratappur,phc,Hatkarra,NA,20.24036167,81.26274333,Y,Rural,Public
Chhattisgarh,Kanker,Kanker,phc,Sureli,NA,20.25863855,81.29533569,Y,Rural,Public
Chhattisgarh,Kanker,Kanker,phc,Mardapoti,NA,20.26543167,81.48673667,Y,Rural,Public
Chhattisgarh,Kanker,Urban,phc,UPHC Shriram Nagar Kanker,NA,20.27114166,81.47647817,Y,Urban,Public
Chhattisgarh,Dhamtari,Nagri,phc,Belargaon,NA,20.27697848,81.84106201,Y,Rural,Public
Chhattisgarh,Kanker,Narharpur,phc,Sarona,NA,20.28109263,81.65125522,Y,Rural,Public
Chhattisgarh,Kanker,Narharpur,phc,Sarvandi,NA,20.28725553,81.72085791,Y,Rural,Public
Chhattisgarh,Kanker,Narharpur,phc,Deoribalaji,NA,20.30698126,81.63131623,Y,Rural,Public
Chhattisgarh,Kanker,Bhanupratappur,phc,Bhanbeda,NA,20.31866127,81.17094779,Y,Rural,Public
Chhattisgarh,Kanker,Bhanupratappur,phc,Korar,NA,20.32047247,81.27225826,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Sihawa,NA,20.3271754,81.90003176,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Sankra,NA,20.33240637,82.02471475,Y,Rural,Public
Chhattisgarh,Kanker,Kanker,phc,Bagodar,NA,20.34111026,81.48123285,Y,Rural,Public
Chhattisgarh,Kanker,DURG KONDAL,phc,Damkasha,NA,20.34437344,80.94009708,Y,Rural,Public
Chhattisgarh,Kanker,DURG KONDAL,phc,Lohattar,NA,20.35916725,80.86686976,Y,Rural,Public
Chhattisgarh,Rajnandgaon,MAANPUR,phc,Aaundhi,NA,20.37892179,80.74353357,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Kottara,NA,20.38394463,81.34096768,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Shahwada,NA,20.38435347,81.48431753,Y,Rural,Public
Chhattisgarh,Kanker,Narharpur,phc,Dabena,NA,20.38802414,81.68136107,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Lakhanpuri,NA,20.39222375,81.42640407,Y,Rural,Public
Chhattisgarh,Rajnandgaon,MAANPUR,phc,Bharritola,NA,20.41695804,80.80336906,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Puri,NA,20.4305039,81.25706201,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Gattasilli,NA,20.44174369,81.80769271,Y,Rural,Public
Chhattisgarh,Rajnandgaon,MAANPUR,phc,Khadgaon,NA,20.45400174,80.86875277,Y,Rural,Public
Chhattisgarh,Balod,Dondi,phc,Amadula,NA,20.45581167,81.20697333,Y,Rural,Public
Chhattisgarh,Gariyaband,Gariyaband,phc,Kosmi,NA,20.45726667,82.125055,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Halba,NA,20.47910075,81.50772502,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Haradula,NA,20.48066192,81.43268929,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Dugli,NA,20.4854,81.88065167,Y,Rural,Public
Chhattisgarh,Kanker,Charama,phc,Kurrutola,NA,20.49540822,81.30316417,Y,Rural,Public
Chhattisgarh,Balod,Dondi,phc,Surdonger,NA,20.4992,81.1406,Y,Rural,Public
Chhattisgarh,Dhamtari,Dhamtari,phc,Akaladongari,NA,20.52052155,81.44607244,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Keregaon,NA,20.54988,81.72681833,Y,Rural,Public
Chhattisgarh,Dhamtari,Magarlod,phc,Singpur,NA,20.57927667,81.87382833,Y,Rural,Public
Chhattisgarh,Rajnandgaon,MOHALAA,phc,Gotatola,NA,20.58213886,80.87863752,Y,Rural,Public
Chhattisgarh,Balod,Dondi,phc,Ghothiya,NA,20.59323167,81.18037833,Y,Rural,Public
Chhattisgarh,Balod,Dondi,phc,PHC Chikhalakasa,NA,20.5999,81.0775,Y,Rural,Public
Chhattisgarh,Dhamtari,Nagri,phc,Kukrel,NA,20.63044667,81.63978167,Y,Rural,Public
Chhattisgarh,Gariyaband,Gariyaband,phc,Piperchedi,NA,20.63346833,82.235935,Y,Rural,Public
Chhattisgarh,Rajnandgaon,MOHALAA,phc,Basadhi,NA,20.63846088,80.57042707,Y,Rural,Public
Chhattisgarh,Gariyaband,Gariyaband,phc,Kochvay,NA,20.66266667,82.10104333,Y,Rural,Public
